timestep,prb_util,active_ue,dl_throughput,sinr,e911_calls,social_velocity,congestion_now,congestion_in_window
2586,100.0,1046.9646983169787,75.11172231847836,7.797459316148672,62.05593927442378,347.54840609453663,1,1
2587,100.0,1025.5531291735708,81.04787881165119,7.532257457744507,65.21466323300264,455.21326349337613,1,1
2588,100.0,991.7047798349962,95.15757503385255,8.512070654955957,54.83355430897572,394.0822293996253,1,1
2589,100.0,1011.4572529898528,81.08811337691242,8.240631302843042,74.33500606611594,412.6439425602635,1,1
2590,100.0,999.4853843150081,79.51954698955426,8.900567747155216,65.87092063148557,359.5565156974196,1,1
2591,100.0,1073.8988933625512,84.4367788997655,9.595627883444779,54.02526055512214,409.0710916145903,1,1
2592,100.0,1005.2562186305566,94.97497560778862,7.740421279312818,58.803491031468916,272.48445473489295,1,1
2593,100.0,1020.2983151102424,84.58400083193276,7.004069074863981,69.64672845227976,379.3999801158576,1,1
2594,100.0,1011.2447938567857,86.45166095925441,4.598661687452331,63.99861279414276,407.79083619892646,1,1
2595,100.0,958.3029903929045,80.73152302756614,9.152468507919028,71.30938814487259,307.25222747984196,1,1
2596,100.0,1050.7031611350822,76.09584293849728,6.483523373024708,64.60490562703839,353.17913661853595,1,1
2597,100.0,992.7076660097691,83.3093182485799,7.798055794939314,62.42428059614693,433.80647316204363,1,1
2598,100.0,1047.3526362435316,72.62890203702388,7.673585143923205,49.79395031635234,346.69057149985616,1,1
2599,100.0,996.4812445906566,78.30215088883615,3.9834696257295263,66.49202025043103,343.45120974821725,1,1
2600,100.0,1009.6312451984916,77.91593427441215,9.430765017465156,78.08317990490204,422.9483169231865,1,1
2601,100.0,1070.0610363441292,90.59228613198229,9.57244675389144,57.25418908443996,402.4352398935421,1,1
2602,100.0,1018.6379752315702,75.48696183121336,8.266102501086426,68.70161416278594,358.6274735558939,1,1
2603,100.0,1034.559123616556,89.32343119391228,6.132680780141502,59.404853849054305,424.61722712334597,1,1
2604,100.0,1026.7524685143978,80.04841211503829,7.821024087735415,63.059069033757524,322.3727742756138,1,1
2605,100.0,1013.1079466809615,79.92142022883074,8.774205710312255,70.70892540766982,368.73114418418925,1,1
2606,100.0,983.9844833480792,90.54404343905676,7.160643558596767,66.83286960111987,411.85455853616537,1,1
2607,100.0,1002.3986488585415,75.62730648387823,10.473540755992726,58.824920448544944,386.9064170368983,1,1
2608,100.0,1028.1013342133947,84.93785345949114,8.089347852306982,67.10237085677068,346.3708572013108,1,1
2609,100.0,1057.0728942290411,73.98596791758938,10.075466687846651,72.21012574863458,389.32083121959806,1,1
2610,100.0,1005.5197735494485,96.36214368208724,6.64667633116158,53.67849382966743,392.53825405607284,1,1
2611,100.0,998.0595077422238,76.58076751701383,9.68168831961733,59.408789994861415,288.67046224266227,1,1
2612,100.0,996.5093035168688,90.16966981244524,8.99144765945773,74.29742327077777,335.12321540896346,1,1
2613,100.0,1062.2523330989752,74.71988359483981,7.033405028745461,68.53277968253875,432.53568253546666,1,1
2614,100.0,1046.651430868571,86.76029456268769,8.124232085840362,69.66808661725206,328.7203596470906,1,1
2615,100.0,1018.5212171913229,92.21795056793943,9.048550871388997,76.40081491125054,384.86605126935194,1,1
2616,100.0,1062.6230176845888,84.21715322154267,6.224082683084829,68.40466964730474,363.43833264436023,1,1
2617,100.0,1005.9985633888444,84.22211633755377,5.064808646892741,61.686787396111015,330.3055445690356,1,1
2618,100.0,1015.6903037116783,72.87405531609615,5.914787376685622,65.39427776684737,334.49396620813604,1,1
2619,100.0,1025.3683609889354,68.90195046158811,7.370726775792437,72.18744091393948,438.5050099613712,1,1
2620,100.0,1013.9620818526382,81.87041611602422,7.652087730408505,74.26251846809434,403.285824797466,1,1
2621,100.0,965.5168486767258,91.39607716918682,7.399325307468272,61.359206051352515,359.2752755297738,1,1
2622,100.0,1095.5424187616618,75.35354016558324,6.0978501035395025,61.16850935083652,430.7525500482133,1,1
2623,100.0,1042.1882574688555,76.45393889631298,9.558884786311982,74.27785049825384,391.85920692715615,1,1
2624,100.0,958.6733021496765,83.69262658253447,9.074119458441109,66.84813882066219,413.03144435067446,1,1
2625,100.0,935.3073529716852,73.48553066373381,8.864530581951882,72.40814948361503,485.76885069924117,1,1
2626,100.0,997.3814325535458,82.86791113664644,7.772189525981052,57.358445734573415,428.0084746044097,1,1
2627,100.0,1019.348881551166,84.12485613125872,10.181607996601763,67.51911339422226,326.43218300108623,1,1
2628,100.0,1032.7158278595225,76.6978587266165,8.64790829075388,65.53354673936595,414.5504425649525,1,1
2629,100.0,1002.8903659132413,67.13764645187447,6.0969923047593255,70.76048278220107,373.29445965239114,1,1
2630,100.0,1011.2503736611336,84.31134782936341,9.151133277211597,75.86917506791258,454.0041744982673,1,1
2631,100.0,1018.3020963410711,79.25271773652784,6.904345696340567,69.80296445258523,423.2118886543624,1,1
2632,100.0,1007.3092471304891,78.02219209587429,5.430458429841963,79.34739997457098,336.8112527442914,1,1
2633,100.0,1021.5722170543577,83.71913088729471,10.439586389097498,67.88966155959132,381.96695040637223,1,1
2634,100.0,1027.9766797243701,82.04587857338382,7.39438401270451,76.09368214061844,447.07248586392546,1,1
2635,100.0,1023.6036566781839,70.98607721148234,6.256975902921202,73.21329528562181,379.52933540782635,1,1
2636,100.0,984.1250708631044,79.5562942135533,8.424233628673393,66.01073320540644,386.10550870941324,1,1
2637,100.0,1017.0701247566171,77.08985773597779,8.652867925205625,70.19700341127464,298.96636538914134,1,1
2638,100.0,991.6169620960436,93.07308787155938,7.304079904520593,72.25581663651398,325.6213887533817,1,1
2639,100.0,973.8133098083542,78.60297241588165,5.526891750406709,62.93134492385556,394.606653272658,1,1
2640,100.0,1029.931882496109,90.18644883072757,6.919289483176113,38.828463764536984,279.9092649043271,1,1
2641,100.0,969.7724554171236,93.74468047473546,8.879340406937812,62.742087586407074,359.8456857539055,1,1
2642,100.0,939.4151684675525,82.301131630678,9.705342568608037,61.387711448813626,272.29555378135166,1,1
2643,100.0,1025.8130455140888,66.63532463710398,12.084743613576544,55.089189394115955,313.2631640083518,1,1
2644,100.0,1045.1166268802801,88.05665054309318,5.181536213703199,50.696715930223974,343.4551180990594,1,1
2645,100.0,1098.8147634335442,65.43538605062868,8.056519596690437,65.14436834853743,322.22268414850794,1,1
2646,100.0,1031.3629020961332,81.36826851566526,7.157776095908309,55.34094168124963,227.6596070185411,1,1
2647,100.0,989.3745917261152,85.05186225983181,8.115606285450639,42.27837611773287,328.4415025968276,1,1
2648,100.0,1083.1647057022735,75.28857060840562,5.554673514203855,65.9993455861404,324.5395439383532,1,1
2649,100.0,1062.6435764687897,91.68693148190472,8.733748210223386,67.06148498171702,394.9545484929611,1,1
2650,100.0,1013.1374092038284,95.87743030682321,7.618506586062306,66.90570754417683,442.37861345941155,1,1
2651,100.0,1031.6461247194864,86.52574853044887,8.699257202106121,58.54163389285629,326.559055832216,1,1
2652,100.0,1046.4510816584088,63.176285186750164,3.7094551436787215,56.56044749109923,262.70449698126373,1,1
2653,100.0,1111.2510633013385,80.32932774314583,8.900268347136391,73.05345302031974,321.508369388555,1,1
2654,100.0,1091.6932980855447,68.39592941595448,5.503459733433033,61.033861451319076,449.54881414345647,1,1
2655,100.0,1081.7965900429426,83.15955779859253,8.264522430807295,67.47453411323431,312.7070686327051,1,1
2656,100.0,1209.829296933163,85.5721950795149,11.008720976575127,62.7231075046721,389.59808676658963,1,1
2657,100.0,1095.4447108213415,83.40473989699225,5.487554730059891,53.960848593659165,282.8871106573803,1,1
2658,100.0,1074.8837668526248,64.75314260189482,7.666978952741084,72.42063836717425,390.32037198008857,1,1
2659,100.0,1112.896408213996,73.67300531909198,7.604700548078996,62.04511827510356,364.58726168028033,1,1
2660,100.0,1104.812423631489,77.62517790905474,7.9938600216071185,66.94010918020504,441.55553028356803,1,1
2661,100.0,1105.8350886241747,79.16466406104831,5.836780153181073,71.48615663139812,427.0438753742918,1,1
2662,100.0,1109.4464610665048,82.46931362276742,7.583589982455075,74.46972606526616,359.6198775730783,1,1
2663,100.0,1088.7052099063662,79.20316946449181,8.668797661629776,72.5915864664419,345.2003428853456,1,1
2664,100.0,1175.001894694635,73.34161299403074,8.568616811865883,72.92545282762293,399.8217419543066,1,1
2665,100.0,1208.82180730146,71.84465466558555,6.547936939741279,73.56844021281907,428.7620964292044,1,1
2666,100.0,1187.6596542910727,74.2023717446327,5.883565575656513,77.95106336970231,405.34383048534386,1,1
2667,100.0,1172.9371150193047,80.9795263781114,8.185243259250443,72.73032487618951,407.43191218396544,1,1
2668,100.0,1215.983136378444,92.34236724111554,8.269973299329997,72.37068074915649,365.75488662605267,1,1
2669,100.0,1175.089656898799,79.37092746882671,9.666678984140898,77.59677709031811,350.29089807707743,1,1
2670,100.0,881.7378574368495,69.27973237213159,9.144234131758449,48.70417495025218,319.6470555942901,1,1
2671,100.0,831.9237208270407,101.00395909201276,10.531556983179621,58.481321182406944,354.5805501176249,1,1
2672,100.0,821.7355319351141,81.22303522597224,7.40157985406004,57.82738258672854,364.35620645920574,1,1
2673,100.0,856.8860222209858,88.59410566544938,7.662008921710999,53.51924801026205,367.5148342123053,1,1
2674,100.0,898.3984516506914,77.23105705678788,7.624874331592455,55.70956805337066,351.3081227820269,1,1
2675,100.0,890.5536685512578,80.83507525774033,6.6070051060222825,49.167314777343115,423.9694507797368,1,1
2676,100.0,899.76894632931,75.25631566897466,9.529987145682936,66.57719594552043,355.0471326745459,1,1
2677,100.0,861.9309932548467,91.0814146325266,9.408520888880677,53.17383857576607,384.1358125629987,1,1
2678,100.0,874.7264849469441,78.21278722764337,7.746159401639956,54.64247146924971,395.7024106121341,1,1
2679,100.0,646.1109011216573,69.97404801245054,9.763718733798228,36.70107090978247,328.55553014688905,1,1
2680,100.0,684.980055729515,79.45052516308543,7.238506130665182,37.31074991461341,290.29919175923874,1,1
2681,100.0,654.2523416215711,89.52125522255689,6.79373230725371,35.28130040285161,332.2939461981053,1,1
2682,100.0,709.5106695531967,70.39085464117954,10.240488047341216,33.84482778245542,288.4076240578438,1,1
2683,100.0,680.5060200068883,82.74046413463,8.824703397079046,41.750501835596495,358.7186517861011,1,1
2684,100.0,635.9372715619206,76.65970987271682,9.59538889967341,35.8860212717019,328.00323758002423,1,1
2685,100.0,719.1327796265579,84.13609504096574,8.27011866682053,35.70859116719236,370.03986956458533,1,1
2686,100.0,723.7593166184224,82.9350306022939,8.246214466250962,46.41169082734673,361.86140218907974,1,1
2687,100.0,734.4434514971706,83.38684629987365,9.276820497623508,37.008882829179974,325.57639683136813,1,1
2688,100.0,761.0497724320455,67.00393222909288,7.4707558482927645,38.841955224806654,383.5056193650188,1,1
2689,100.0,770.0044521856044,78.79223037295782,8.52744675312063,39.2724774046015,323.9739242774689,1,1
2690,100.0,725.5871499930201,104.30402365005932,10.879526619377993,48.92034893189274,353.2299549434195,1,1
2691,100.0,765.5279426455552,62.4618944566587,8.606463409451413,40.2125850246436,372.5617202822659,1,1
2692,100.0,825.0939520778115,72.4910452421626,5.525710445168272,51.72827004384342,340.90800809774623,1,1
2693,100.0,657.2624174687662,88.13592699907123,7.681341190155527,45.89481361598473,287.8187226415471,1,1
2694,100.0,666.159106898741,85.81863919587502,7.470126478465538,29.48048275249335,265.5765061324978,1,1
2695,100.0,715.4184792766898,81.94317863694131,7.734508257362798,25.861735366982078,297.79611288065803,1,1
2696,100.0,665.0646709427164,63.05131926158444,7.483595079904353,37.873677767503246,254.3540537818157,1,1
2697,100.0,718.3376669903491,92.00661501588169,8.814022344996609,47.6107807853872,290.2357355839383,1,1
2698,100.0,666.142125781626,79.69598163011298,6.610690154690461,24.585310159760958,278.03298815424955,1,1
2699,100.0,623.7829800180249,82.94417340828784,7.904002554862015,32.13674993360685,280.1490301701766,1,1
2700,100.0,616.3717435220045,72.36988320148228,8.252209191736702,36.04709573066319,330.1163263107088,1,1
2701,100.0,596.8047048560909,85.77882113746332,11.853437946107503,24.979509863817157,299.5686278841548,1,1
2702,100.0,689.7487463209363,76.0135065127132,8.375667956288908,29.13950620884603,259.6923726630265,1,1
2703,100.0,755.3577956952088,73.7507420939157,6.349402749336791,35.21800901725736,297.7596511818615,1,1
2704,100.0,750.5018613748465,87.66291566399322,6.097772271994953,41.377413890521396,252.5226070649436,1,1
2705,100.0,664.8321059894618,84.53638258406546,9.27532825907176,45.07527041470907,267.93751958075205,1,1
2706,100.0,630.7027753292987,80.84000620983596,10.562210869676246,33.517869404299105,291.6857426984363,1,1
2707,100.0,636.3693321107924,86.01560240846183,5.861274378419384,37.26840049204114,286.06817168242765,1,1
2708,100.0,678.6896340338532,96.71043000333478,8.902687583545946,44.097548410309024,223.85618749770617,1,1
2709,100.0,654.5600538832307,82.43930464674568,6.4171655115723745,43.97624223122371,285.02450356513594,1,1
2710,100.0,684.3418518408243,72.5932995151564,7.873069423639743,34.59272113857422,293.8307393414987,1,1
2711,100.0,705.465078138744,85.35559906623999,9.930570886104784,37.68593413914925,243.2832933709164,1,1
2712,100.0,677.5170373623353,81.46755395439386,7.786179774246068,28.225283808160835,205.0854167620874,1,1
2713,100.0,579.5838157824876,83.78514781863885,7.237595381639056,32.34142325825699,333.9781128521083,1,1
2714,100.0,657.7431556807157,76.61991766099828,12.288795406579755,32.73185280805006,212.74444441420542,1,1
2715,100.0,693.7905703876877,91.30079301466286,10.900046600617229,36.30889649132418,344.73227288014056,1,1
2716,100.0,659.9564660687149,88.35673927263562,7.970538755574346,39.726038517905565,328.52925945144034,1,1
2717,100.0,670.9394577319792,78.05269620469373,8.252978328006662,44.8088936440586,198.0309499759314,1,1
2718,100.0,686.1689001431766,68.43039051098985,7.405329152279592,36.00593299997054,277.7708330039425,1,1
2719,100.0,653.248079654287,85.56189344679069,8.70048637587869,44.083474423255424,341.77437470500064,1,1
2720,100.0,657.9780036862303,81.45724469177591,5.922937148006107,42.33332610180709,235.42332651214085,1,1
2721,100.0,647.9038356654326,71.01267636240436,9.217567728196455,36.814555839590625,247.81163012132848,1,1
2722,100.0,645.9257360218722,78.45022660812461,4.648393415304449,39.879279415314755,303.0586675738481,1,1
2723,100.0,698.6870852412278,75.15921588955968,9.394740000000658,39.19703334408115,331.82394774217596,1,1
2724,100.0,686.2917253214406,85.44791306967488,8.473869361036185,45.15404721571973,263.5586135117359,1,1
2725,100.0,687.5361411959416,70.63534241899166,6.10344215167607,35.367997161579225,316.71690693685537,1,1
2726,100.0,711.2911125935148,88.97328581030382,9.898612571418013,42.567143479236435,327.4486803234521,1,1
2727,100.0,633.7435371615106,90.61856022594512,7.159409365121794,34.48347745313872,213.24263261463568,1,1
2728,100.0,673.5701053518476,74.51170084929035,9.738387174952008,45.969292882803956,273.0779010055947,1,1
2729,100.0,633.5662312499876,79.07305343490027,5.022056243421169,36.3400449269447,234.32137413936397,1,1
2730,100.0,625.158379114092,78.14549257851179,6.133132576118592,27.62987313600561,277.2595023602919,1,1
2731,100.0,713.520990453552,76.17568504112863,6.605358248026726,31.19343151524444,208.00026137495246,1,1
2732,100.0,680.1216428281476,90.86839322170063,7.885148962707201,29.974589455265594,215.58373604207122,1,1
2733,100.0,676.4218914145296,78.58439598760471,8.36702716714245,37.12273101417093,312.7442499824816,1,1
2734,100.0,582.9408729748529,78.35509595097939,8.388502297491861,26.54970408318076,211.5984299155715,1,1
2735,100.0,729.3450629919024,77.17563274899044,5.692304935475095,36.64053874323139,246.27810749203545,1,1
2736,100.0,652.2190758226213,68.72059023997335,6.577353279953177,23.001860752796894,262.2539125587457,1,1
2737,100.0,654.9706227433201,84.38559078052897,6.934358155067879,28.489823588416286,250.78813745324757,1,1
2738,100.0,683.8949167732746,95.69824775705074,5.41257535994195,31.57660112179481,306.07464506799226,1,1
2739,100.0,666.6720468447617,82.7068086707541,7.589778270489154,37.01973745310135,225.4099862935017,1,1
2740,100.0,630.842079688284,74.0488821346105,6.089556050930556,28.684369860662912,270.3924068986189,1,1
2741,100.0,632.5057259615769,79.86628852291376,7.188508925217603,30.887762119512168,308.4341516791774,1,1
2742,100.0,556.7122839262354,85.27006928966982,7.828673191132741,34.99274280254377,203.45337976246054,1,1
2743,100.0,658.1255708073727,87.30693488295378,8.333461784042209,28.071355456763342,293.9486434431301,1,1
2744,100.0,692.3835100513506,78.80904057234117,7.463406264538281,33.890283759027874,237.86811684329172,1,1
2745,100.0,678.7770850637364,82.9934617952292,7.753739918743462,28.87886362912804,267.87284546483403,1,1
2746,100.0,687.4747461647571,67.17187931984012,7.9537007331652845,46.70032268010573,222.84867347702507,1,1
2747,100.0,636.698859290035,73.99583564250243,8.306547645646571,36.2336182499541,273.61735612988883,1,1
2748,100.0,645.5200330204564,86.38077394890927,2.7918957201420103,42.99361280831242,251.79229004327206,1,1
2749,100.0,745.245250845649,75.88583307911703,7.003432893585975,29.73914612901949,256.08076918944846,1,1
2750,100.0,388.31801619270726,70.77970774567656,8.995142587888976,13.53832528053298,166.09123837084138,1,1
2751,100.0,378.3433136036246,79.67761119372459,5.252564432781369,15.282570869551982,190.1188719896943,1,1
2752,100.0,372.33036295468094,78.207736033907,9.644269272997166,13.737111505588306,190.93635535948482,1,1
2753,100.0,367.26847803141453,83.9760946379921,8.154609551453497,23.423778212963718,178.6385201489067,1,1
2754,100.0,341.9259651233009,81.48896322117203,8.356330262704631,25.618946825399718,157.28127436227695,1,1
2755,100.0,402.55579329361854,88.65112983660073,8.871948450185183,17.737231938726815,205.1768838732811,1,1
2756,100.0,386.661810826931,68.40670185757739,8.658046977672141,15.258444620450035,204.15721842127732,1,1
2757,100.0,333.36951598041577,88.0421666869719,9.383124981402325,11.16115840797565,140.7010084263991,1,1
2758,100.0,379.18162522338247,82.05654917869654,9.002576860345798,14.0755386997492,160.8210008151356,1,1
2759,100.0,371.66028559148634,89.93788866553726,6.9142905273942175,13.388421582466542,124.20030457716464,1,1
2760,100.0,403.0456899733201,87.51477252687377,7.127193842050157,14.932286742488355,167.93245294271725,1,1
2761,91.3608264701478,357.2211843808619,102.57298875959602,10.941999694827764,15.719559735562981,157.0254849703487,1,1
2762,97.42860547364116,373.61305438624464,90.60226911913074,9.459977387083576,24.7736831582583,181.24138300931074,1,1
2763,100.0,395.9772741884124,87.7147340075411,9.592139813824334,17.272542677548063,122.55642571094324,1,1
2764,98.1073309342423,366.14174805271193,77.02001599977393,7.297050016674245,22.933296931637756,133.4413514080543,1,1
2765,96.8218766791647,372.88763261939835,88.627668126057,7.215030092251884,21.614208024524395,184.0833853475242,1,1
2766,89.69052431214513,318.9321142460794,96.8620484493747,9.832196662388716,21.25376064682819,152.32869189499232,1,1
2767,100.0,377.06066064214355,75.10191236173088,8.364903569396821,18.311495667240766,163.91457616091344,1,1
2768,98.60361683211457,358.16201180065553,83.2038811034753,9.465290262585995,10.023588605117205,154.47550124117416,1,1
2769,100.0,417.8425395417059,72.19820747914383,9.080592919127334,11.749738799628323,119.09440099252639,1,1
2770,98.67344023471202,414.72995235456466,89.40826746366093,7.824277893884271,16.632143507991778,116.762672078849,1,1
2771,97.98242253682604,369.57701141246554,83.22214160528449,11.319198201027913,25.980105395607655,198.28551840802533,1,1
2772,89.56670883478748,341.9129650809159,108.26534603037156,9.733255638018976,11.348393028778007,119.91441493798854,1,1
2773,97.52868153023971,370.2483594159267,86.30627291179029,8.795634299452583,18.192194407357988,173.84921485985944,1,1
2774,94.23613395607325,381.43446747268354,90.21045909253763,4.8964428989205935,15.352409800814463,123.62035957039974,1,1
2775,100.0,357.0334614499996,92.70793787109444,7.442171210900005,21.110918509510807,128.7444645292252,1,1
2776,94.01831326757278,341.81346663748496,93.04436059056273,5.767401493061906,25.510396556236117,128.8272849984743,1,1
2777,92.67829198064926,333.73487549421435,101.75654427634406,6.0937871890204365,20.921576995965076,152.29235235505433,1,1
2778,95.65278075074286,386.3524345552475,83.51486598982268,9.135776050541006,12.087118023813607,177.95383450039577,1,1
2779,89.46940167097094,361.3966220776373,98.31942980284862,9.46135007139033,13.956048186171499,159.34167643376355,1,1
2780,97.64961570286889,363.74091966923936,79.99773481907464,9.551211315439883,21.08621431010029,140.1106433058203,1,1
2781,93.34870636283054,391.3477646867569,75.9528297609701,10.45423584692037,16.90118186056234,125.28724127461803,1,1
2782,93.86833147851728,388.2331009322601,80.92870035531467,9.07309529255871,20.30092813250411,143.39095419964244,1,1
2783,97.8692014424382,389.90204684694874,82.99798582623025,9.547713110191387,14.711453560696466,191.79535619931977,1,1
2784,95.11013314321707,297.3999336036265,93.38613212521624,8.563242582253386,13.669654848026727,128.91335283116246,1,1
2785,87.0929498705676,358.2213634382931,101.99459830604123,11.788678991854468,24.50465438942871,115.88513000398203,1,1
2786,94.49216029886911,404.38207720090213,89.48054738191996,8.948565619834662,14.69557985971938,150.82724762266412,1,1
2787,90.12653341136769,350.76972466760685,104.85259490451672,10.664726234919351,15.90890008351278,110.60142296341456,1,1
2788,91.04456022287098,370.79321897029075,87.22310417733169,10.257881927824625,14.935356311702472,132.87551329535958,1,1
2789,89.52904706743757,395.8532242086921,100.85085538259409,9.049394658750403,15.084860183957128,105.82990938590964,1,1
2790,92.03164011769385,389.31193927597667,100.22910101993959,10.055002384883966,24.061270336579867,108.33192614098601,1,1
2791,80.05607118980717,364.13937849303755,133.26640504599814,10.329341000091068,10.718566467240839,99.29401222188157,0,1
2792,94.8347343924433,402.12491039221885,74.92823174374622,10.09530803085702,14.848634485975198,113.90839333663624,1,1
2793,85.2076042243048,366.5584065026826,112.11851705864417,9.898422034769304,11.851844286231119,145.29092813428719,1,1
2794,91.01615130345142,398.7087968406121,95.56273291337536,7.438338744269828,20.050626651496472,102.74030463494395,1,1
2795,86.59573666426733,378.5230258530063,107.9097096609466,9.764569743684218,11.375116516817862,175.64229669340966,1,1
2796,86.70983904401976,364.6271349637656,97.13921946898412,9.807926812959165,14.377786556733152,144.22893880002377,1,1
2797,86.50251741986993,359.2320092666385,104.67124913344344,10.561822410415086,24.269487251635596,118.43970780772042,1,1
2798,86.58107008355532,378.60649212840974,125.78940942166635,10.043129844960104,13.079023204101784,94.46764725640045,1,1
2799,83.63838463624217,343.3089259996925,125.46839436698492,10.36238217961573,20.292406396964097,128.32347019796924,0,1
2800,85.63230282626256,383.2389012940359,123.7504561766904,13.26211194623582,13.533577240223448,96.02120979464776,1,1
2801,92.23886270528601,410.14773673741445,100.93820685826478,9.094459884093101,11.28210814049735,146.49676933189517,1,1
2802,90.08373678150262,386.2488923350455,98.6520701865206,5.085358318782599,11.62858328893796,167.96764918502197,1,1
2803,79.18285866546444,376.67041163680074,115.06833576611874,9.938531175096568,24.635825149162173,100.9076401707126,0,1
2804,86.81236826932611,402.61463818138355,109.02602488452702,9.619254407841094,14.053524282002023,101.07149897668276,1,1
2805,83.75625116192774,342.68946315594985,121.63202027364974,10.909094110952195,21.74813921541437,140.31663922982008,0,1
2806,85.49291387052128,441.11224427565924,137.795866018591,10.267119105548733,16.3063084831387,133.73004947145887,1,1
2807,79.87138998544368,338.1556143207789,123.33839407645748,10.647647746127177,12.362350761495495,121.21987385460494,0,1
2808,84.07172555947275,364.3238475409351,126.6357760569784,10.202517960768342,15.203098999418053,97.96992992564077,0,1
2809,72.59853275258642,331.0385893592794,132.4573812447463,9.876926731894338,20.68769863865829,148.82550959352352,0,1
2810,81.10480516307382,354.15601288224184,123.82892963426922,9.099980377368336,15.562013266984321,108.17217298974383,0,1
2811,86.00947917796603,360.43755909155163,104.47807494981225,12.132027967153787,15.244056075752406,131.22832567668397,1,1
2812,82.84137394199382,389.505022071641,120.61571841575004,9.654598735129655,23.40946306846064,140.91652526349242,0,1
2813,78.0181292223061,391.7957249852509,139.7755295498135,11.329183687444976,13.04319808031217,160.02163189133472,0,1
2814,84.90804353436008,375.8185192580564,125.66613360713217,10.773274879568826,15.47126483375848,163.20636010717251,0,1
2815,83.32957686596242,362.3320896990909,124.97746388006775,10.285268159719585,24.14296385888744,151.7675468405531,0,1
2816,79.05821566834413,354.49035912880186,115.61984372246069,10.747859416847444,16.36538321387949,165.67742575323038,0,1
2817,90.01299053709278,389.0305671887847,105.14205342307875,9.16535823927437,12.415916873050728,166.08856922752483,1,1
2818,88.73693434434486,412.0626846098327,115.4657959860186,6.835527258833414,22.880773313026005,108.1841255516757,1,1
2819,87.03555272689943,381.43781358019305,101.37950617422615,10.839189009762162,14.896795672989631,144.16515037549917,1,1
2820,74.04417564987429,363.8223484761369,136.0859781405836,10.772625796640405,13.714930664330208,165.20955026111952,0,1
2821,84.04325667278962,386.59032120892596,123.32868601216238,9.996400608840784,22.30491979792451,171.77912872682978,0,1
2822,83.72540354033995,437.1067951661822,89.38937054618448,9.756444882759245,19.460934523862434,114.60089069521622,0,1
2823,77.18489204896873,352.80500554995706,125.01321500948177,12.896274811339074,22.47176108320584,89.41909230390178,0,1
2824,80.48231377654412,363.70106760580285,139.51087636714544,8.91389140670896,17.6815045432344,125.43193748386918,0,1
2825,72.56354833270524,385.46007372731543,160.57594400333755,10.800913143081512,20.41789159052095,161.62403237194545,0,1
2826,87.00502540477885,413.2149175768183,120.25979631801093,10.008147311032218,15.237953073420577,138.00702617692195,1,1
2827,85.9159607788838,407.9122963790696,91.67987740547014,11.189433260232057,16.115346714755624,132.23099261089015,1,1
2828,70.36629463876355,358.4261378936882,152.99469435609305,11.153730783890886,15.5950929305071,86.25008975339924,0,1
2829,85.33539991343065,384.5025105875196,120.93020604937104,9.329431548291941,18.81263166759105,126.91156100264254,1,1
2830,70.23817683129366,353.82300309331026,143.1713386229999,12.609618545873666,17.149064706450858,138.2124369623299,0,1
2831,86.44898791055817,375.84718773829485,130.61319581303513,10.242087116820027,11.587582767877215,112.01435570296937,1,1
2832,89.17227340823607,345.8105229709198,93.5306074933774,10.517705808149085,12.067580377044564,124.8522080014212,1,1
2833,77.14744738113396,378.3337133845914,139.24128091199356,9.74470401342608,13.773908350625735,90.00217516681641,0,1
2834,81.30401499687218,382.2235111931012,115.38910959847041,10.053727454083496,22.067346073365997,140.64066178020698,0,1
2835,75.22847534147319,380.8052180513201,144.2589898189034,10.827431565404828,18.489128430064873,164.69386908112443,0,1
2836,83.5184798212959,360.4681512441291,126.89830020383265,12.415631815452794,12.42575622244477,120.80566098547735,0,1
2837,76.63404466253344,392.4390726019406,135.46742597906072,13.191841843807666,17.250522569168627,118.82301943722204,0,1
2838,80.45630282022518,405.39420182791247,106.65847156127046,9.90830704866238,20.917683112298956,90.90944573026052,0,1
2839,72.96054809079965,370.68582478031635,136.09815925009823,8.483928681049164,20.08475359465578,108.66732119862652,0,1
2840,78.42520816310491,375.7702328800621,137.04572408930522,7.679517378781125,10.886101895224433,162.50361562328587,0,1
2841,79.06061214727578,378.30196460138296,120.56149573163955,10.344204480147853,16.480807826389814,164.15937817642802,0,1
2842,73.83032325892967,395.97019892232595,128.7130111906015,10.224569102924544,24.582194109910883,151.30919678863918,0,1
2843,76.39908287557165,382.0923830001125,134.8767025342741,12.986906378506077,23.401860045021188,111.20670728884203,0,1
2844,81.69437294592291,380.78057641693385,117.53103260061418,12.03251713140977,12.16809894227029,105.04377744203464,0,1
2845,77.65610870497089,404.0807976705403,120.58697513712522,13.440735900341373,17.342488445848087,114.00058996891633,0,1
2846,78.78827858007148,397.6171900779628,119.77400524051505,11.218452335113838,19.43553189596947,138.21824026356742,0,1
2847,69.75647741451156,368.7377290116078,148.1641821993698,8.018590363189366,13.377709712646457,130.19254280983378,0,1
2848,80.79228986158311,360.8199837583627,127.460190014434,9.636191217731714,12.72888262033824,122.08734494912296,0,1
2849,82.28646503899283,388.7978727269444,109.48903730617877,8.271799686417198,15.062300263251418,88.615480072597,0,1
2850,79.65728097046922,395.6961809580321,130.25120927023562,11.639655274374082,19.820001066654864,91.52333796097605,0,1
